Exporter,Importer,cross,Year,Quantity_mt ,Value_usd ,Unnamed: 6,Import trade _metric Tons,Import trade _Values _USD ,country1,country2,longitude1,latitude1,longitude2,latitude2
24,46,SEN_GNQ,2017,23,26,,0,0,SEN,GNQ,-14.50980278585943,14.354139988452022,10.366031325064027,1.6458643199600753
24,46,SEN_GNQ,2018,51,50,,0,0,SEN,GNQ,-14.50980278585943,14.354139988452022,10.366031325064027,1.6458643199600753
24,46,SEN_GNQ,2019,163,258,,0,0,SEN,GNQ,-14.50980278585943,14.354139988452022,10.366031325064027,1.6458643199600753
24,46,SEN_GNQ,2020,54,114,,0,0,SEN,GNQ,-14.50980278585943,14.354139988452022,10.366031325064027,1.6458643199600753
24,46,SEN_GNQ,2021,27,150,,0,0,SEN,GNQ,-14.50980278585943,14.354139988452022,10.366031325064027,1.6458643199600753
24,46,SEN_GNQ,2022,55,83,,0,0,SEN,GNQ,-14.50980278585943,14.354139988452022,10.366031325064027,1.6458643199600753
24,47,SEN_MUS,2003,118,62,,0,0,SEN,MUS,-14.50980278585943,14.354139988452022,,
24,47,SEN_MUS,2010,28,29,,0,0,SEN,MUS,-14.50980278585943,14.354139988452022,,
24,47,SEN_MUS,2011,871,1069,,0,0,SEN,MUS,-14.50980278585943,14.354139988452022,,
24,47,SEN_MUS,2012,409,778,,0,0,SEN,MUS,-14.50980278585943,14.354139988452022,,
24,47,SEN_MUS,2013,543,912,,0,0,SEN,MUS,-14.50980278585943,14.354139988452022,,
24,47,SEN_MUS,2015,23,25,,0,0,SEN,MUS,-14.50980278585943,14.354139988452022,,
24,47,SEN_MUS,2020,777,1365,,0,0,SEN,MUS,-14.50980278585943,14.354139988452022,,
24,47,SEN_MUS,2021,0,0,,316,503,SEN,MUS,-14.50980278585943,14.354139988452022,,
24,48,SEN_SWZ,2018,19,18,,0,0,SEN,SWZ,-14.50980278585943,14.354139988452022,31.39525590206532,-26.48985528852001
24,49,SEN_DJI,2008,0,13,,0,0,SEN,DJI,-14.50980278585943,14.354139988452022,42.4980197360445,11.773044395533926
24,49,SEN_DJI,2009,2,19,,0,0,SEN,DJI,-14.50980278585943,14.354139988452022,42.4980197360445,11.773044395533926
24,49,SEN_DJI,2018,0,0,,213,62,SEN,DJI,-14.50980278585943,14.354139988452022,42.4980197360445,11.773044395533926
24,50,SEN_COM,2018,27,31,,0,0,SEN,COM,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2003,5,22,,2,11,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2004,10,61,,3,64,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2005,22,81,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2006,108,210,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2007,64,126,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2008,25,70,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2009,938,824,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2010,551,298,,0,1,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2011,868,544,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2012,2020,1328,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2013,827,378,,0,1,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2014,270,175,,0,1,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2015,5,14,,48,53,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2016,40,80,,1,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2017,701,947,,0,1,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2018,695,842,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2019,102,211,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2020,36,74,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2021,6,21,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,51,SEN_CPV,2022,353,653,,0,0,SEN,CPV,-14.50980278585943,14.354139988452022,,
24,52,SEN_STP,2022,3,35,,0,0,SEN,STP,-14.50980278585943,14.354139988452022,,
24,53,SEN_SYC,2018,0,0,,111,111,SEN,SYC,-14.50980278585943,14.354139988452022,,
24,53,SEN_SYC,2022,0,0,,28,9,SEN,SYC,-14.50980278585943,14.354139988452022,,
24,54,SEN_ETH,2004,2,22,,0,0,SEN,ETH,-14.50980278585943,14.354139988452022,39.551255792937745,8.653999188132575
24,54,SEN_ETH,2005,0,35,,0,0,SEN,ETH,-14.50980278585943,14.354139988452022,39.551255792937745,8.653999188132575
24,54,SEN_ETH,2009,0,7,,0,0,SEN,ETH,-14.50980278585943,14.354139988452022,39.551255792937745,8.653999188132575
24,54,SEN_ETH,2013,0,1,,0,0,SEN,ETH,-14.50980278585943,14.354139988452022,39.551255792937745,8.653999188132575
24,54,SEN_ETH,2017,36,69,,0,0,SEN,ETH,-14.50980278585943,14.354139988452022,39.551255792937745,8.653999188132575
24,54,SEN_ETH,2018,1,11,,0,0,SEN,ETH,-14.50980278585943,14.354139988452022,39.551255792937745,8.653999188132575
24,54,SEN_ETH,2019,706,958,,0,0,SEN,ETH,-14.50980278585943,14.354139988452022,39.551255792937745,8.653999188132575
24,54,SEN_ETH,2022,1,9,,0,0,SEN,ETH,-14.50980278585943,14.354139988452022,39.551255792937745,8.653999188132575
25,3,ZWE_COD,2003,89,50,,0,0,ZWE,COD,29.788548371892524,-18.906987947858802,23.582955831479083,-2.8502757110956667
25,3,ZWE_COD,2006,25,12,,0,0,ZWE,COD,29.788548371892524,-18.906987947858802,23.582955831479083,-2.8502757110956667
25,3,ZWE_COD,2007,24,122,,0,0,ZWE,COD,29.788548371892524,-18.906987947858802,23.582955831479083,-2.8502757110956667
25,3,ZWE_COD,2008,344,340,,0,0,ZWE,COD,29.788548371892524,-18.906987947858802,23.582955831479083,-2.8502757110956667
25,3,ZWE_COD,2009,79,148,,0,0,ZWE,COD,29.788548371892524,-18.906987947858802,23.582955831479083,-2.8502757110956667
25,3,ZWE_COD,2010,24,56,,0,0,ZWE,COD,29.788548371892524,-18.906987947858802,23.582955831479083,-2.8502757110956667
25,3,ZWE_COD,2015,1,4,,0,0,ZWE,COD,29.788548371892524,-18.906987947858802,23.582955831479083,-2.8502757110956667
25,4,ZWE_TZA,2006,0,0,,13,5,ZWE,TZA,29.788548371892524,-18.906987947858802,34.75298985475595,-6.257732428506092
25,4,ZWE_TZA,2009,0,0,,46,11,ZWE,TZA,29.788548371892524,-18.906987947858802,34.75298985475595,-6.257732428506092
25,4,ZWE_TZA,2010,0,0,,12,8,ZWE,TZA,29.788548371892524,-18.906987947858802,34.75298985475595,-6.257732428506092
25,4,ZWE_TZA,2011,0,0,,122,178,ZWE,TZA,29.788548371892524,-18.906987947858802,34.75298985475595,-6.257732428506092
25,4,ZWE_TZA,2012,0,0,,214,381,ZWE,TZA,29.788548371892524,-18.906987947858802,34.75298985475595,-6.257732428506092
25,4,ZWE_TZA,2013,0,0,,212,496,ZWE,TZA,29.788548371892524,-18.906987947858802,34.75298985475595,-6.257732428506092
25,4,ZWE_TZA,2014,0,0,,107,239,ZWE,TZA,29.788548371892524,-18.906987947858802,34.75298985475595,-6.257732428506092
25,4,ZWE_TZA,2015,0,0,,78,73,ZWE,TZA,29.788548371892524,-18.906987947858802,34.75298985475595,-6.257732428506092
25,4,ZWE_TZA,2016,0,0,,27,17,ZWE,TZA,29.788548371892524,-18.906987947858802,34.75298985475595,-6.257732428506092
25,4,ZWE_TZA,2017,0,0,,109,29,ZWE,TZA,29.788548371892524,-18.906987947858802,34.75298985475595,-6.257732428506092
25,4,ZWE_TZA,2018,0,0,,30,9,ZWE,TZA,29.788548371892524,-18.906987947858802,34.75298985475595,-6.257732428506092
25,5,ZWE_ZAF,2003,78,552,,614,240,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2004,43,129,,311,511,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2005,1,6,,171,300,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2006,2,2,,278,244,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2007,0,0,,760,486,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2008,0,0,,543,446,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2009,1,4,,1310,1271,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2010,40,168,,803,1709,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2011,123,635,,1918,2900,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2012,42,119,,1699,2803,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2013,49,103,,33,3206,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2014,72,199,,855,1581,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2015,63,152,,322,1399,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2016,33,79,,176,1012,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2017,42,101,,105,575,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2018,65,149,,107,811,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2019,115,299,,86,569,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2020,127,267,,142,772,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2021,50,47,,429,1058,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,5,ZWE_ZAF,2022,71,766,,318,1241,ZWE,ZAF,29.788548371892524,-18.906987947858802,25.048013879861678,-28.947033259979115
25,7,ZWE_UGA,2005,0,0,,38,207,ZWE,UGA,29.788548371892524,-18.906987947858802,32.35755031998686,1.2954855035097297
25,7,ZWE_UGA,2006,0,0,,8,29,ZWE,UGA,29.788548371892524,-18.906987947858802,32.35755031998686,1.2954855035097297
25,7,ZWE_UGA,2010,0,0,,9,17,ZWE,UGA,29.788548371892524,-18.906987947858802,32.35755031998686,1.2954855035097297
25,7,ZWE_UGA,2013,0,0,,44,141,ZWE,UGA,29.788548371892524,-18.906987947858802,32.35755031998686,1.2954855035097297
25,7,ZWE_UGA,2022,0,0,,10,14,ZWE,UGA,29.788548371892524,-18.906987947858802,32.35755031998686,1.2954855035097297
25,11,ZWE_AGO,2016,0,0,,14,13,ZWE,AGO,29.788548371892524,-18.906987947858802,17.47057255231345,-12.245869036133188
25,11,ZWE_AGO,2017,0,0,,22,32,ZWE,AGO,29.788548371892524,-18.906987947858802,17.47057255231345,-12.245869036133188
25,13,ZWE_MOZ,2003,20,89,,1129,0,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2004,0,0,,3398,3613,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2005,0,0,,1493,1601,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2006,0,0,,1179,1084,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2007,0,0,,409,746,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2008,0,0,,323,686,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2009,0,0,,730,1288,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2010,2,15,,4175,6980,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2011,11,32,,4615,9502,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2012,8,31,,3603,7076,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2013,0,4,,3770,9686,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2014,0,0,,3454,7918,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2015,5,19,,4014,8770,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2016,6,15,,3455,7877,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2017,0,0,,1710,3525,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2018,0,0,,1766,3925,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2019,23,61,,1103,2381,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2020,0,0,,621,1372,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2021,0,0,,1040,2973,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,13,ZWE_MOZ,2022,0,0,,1091,3598,ZWE,MOZ,29.788548371892524,-18.906987947858802,35.47261597864435,-17.230448975659677
25,20,ZWE_MWI,2003,33,38,,40,5,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2004,2,25,,0,0,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2005,0,0,,66,66,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2007,0,0,,14,30,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2008,0,0,,29,60,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2009,3,14,,17,33,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2010,21,94,,51,109,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2011,14,97,,175,419,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2012,0,0,,31,63,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2013,0,11,,150,301,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2014,161,456,,0,1,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2015,325,844,,57,121,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2016,294,659,,0,0,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2017,278,3096,,14,29,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2018,316,800,,21,59,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2019,330,778,,0,0,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,20,ZWE_MWI,2020,23,49,,0,0,ZWE,MWI,29.788548371892524,-18.906987947858802,34.193605326922366,-13.172834992341919
25,21,ZWE_ZMB,2003,236,640,,0,0,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2004,273,485,,0,1,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2005,221,458,,0,0,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2006,542,815,,0,0,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2007,815,1488,,112,73,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2008,601,590,,28,23,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2009,800,1717,,84,95,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2010,754,1872,,4,10,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2011,1719,3460,,0,0,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2012,2430,6108,,12,22,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2013,2,8127,,57,76,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2014,5615,14548,,46,208,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2015,4561,11406,,75,94,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2016,2709,6122,,25,26,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2017,1904,4581,,83,140,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2018,2269,5013,,222,503,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2019,2707,5149,,0,1,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2020,1308,2529,,0,0,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2021,283,584,,113,305,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,21,ZWE_ZMB,2022,253,715,,301,607,ZWE,ZMB,29.788548371892524,-18.906987947858802,27.727591918760577,-13.395067553524187
25,35,ZWE_COG,2007,183,303,,0,0,ZWE,COG,29.788548371892524,-18.906987947858802,15.13446176741353,-0.8378010872252886
25,35,ZWE_COG,2008,66,7,,0,0,ZWE,COG,29.788548371892524,-18.906987947858802,15.13446176741353,-0.8378010872252886
25,35,ZWE_COG,2010,94,202,,0,0,ZWE,COG,29.788548371892524,-18.906987947858802,15.13446176741353,-0.8378010872252886
25,35,ZWE_COG,2011,99,215,,0,0,ZWE,COG,29.788548371892524,-18.906987947858802,15.13446176741353,-0.8378010872252886
25,41,ZWE_BWA,2003,31,82,,24,1,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2004,56,230,,32,39,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2005,15,79,,0,0,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2006,18,53,,29,20,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2007,21,114,,0,0,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2008,36,100,,0,0,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2009,58,275,,0,0,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2010,7,20,,0,0,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2011,11,45,,0,0,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2012,8,35,,0,0,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2013,0,13,,0,0,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2014,2,17,,50,57,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2015,13,43,,0,0,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2016,23,70,,0,0,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2017,22,75,,28,21,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2018,83,278,,28,37,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2019,60,243,,0,0,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2020,54,120,,0,19,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2021,22,56,,84,89,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,41,ZWE_BWA,2022,10,30,,26,23,ZWE,BWA,29.788548371892524,-18.906987947858802,23.773081465789428,-22.099711378826413
25,42,ZWE_NAM,2003,0,0,,103,5,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2004,0,0,,542,332,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2005,0,0,,363,302,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2006,35,53,,1662,1330,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2007,0,71,,439,372,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2008,0,0,,588,761,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2009,0,0,,567,560,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2010,0,0,,2626,3038,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2011,0,0,,4017,5344,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2012,0,0,,8132,8634,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2013,0,0,,8037,8948,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2014,5,13,,11847,11870,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2015,0,0,,14873,12761,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2016,0,0,,16245,12075,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2017,0,0,,16048,13255,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2018,0,0,,8799,7992,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2019,0,0,,17963,1731,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2020,0,0,,5316,4498,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2021,0,0,,9105,9937,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,42,ZWE_NAM,2022,0,0,,7516,9011,ZWE,NAM,29.788548371892524,-18.906987947858802,17.156168126194093,-22.099776931731068
25,47,ZWE_MUS,2004,0,0,,0,2,ZWE,MUS,29.788548371892524,-18.906987947858802,,
25,47,ZWE_MUS,2021,0,0,,74,94,ZWE,MUS,29.788548371892524,-18.906987947858802,,
26,1,GIN_NGA,2012,0,3,,0,0,GIN,NGA,-11.060853741185456,10.44827287727134,7.995127754089786,9.548318418209965
26,2,GIN_EGY,2012,25,29,,0,0,GIN,EGY,-11.060853741185456,10.44827287727134,29.844461513124415,26.50661999974957
26,5,GIN_ZAF,2009,0,0,,0,1,GIN,ZAF,-11.060853741185456,10.44827287727134,25.048013879861678,-28.947033259979115
26,10,GIN_MAR,2006,0,0,,84,98,GIN,MAR,-11.060853741185456,10.44827287727134,-8.420479544549693,29.885394698302058
26,10,GIN_MAR,2011,0,0,,474,87,GIN,MAR,-11.060853741185456,10.44827287727134,-8.420479544549693,29.885394698302058
26,10,GIN_MAR,2012,0,0,,153,41,GIN,MAR,-11.060853741185456,10.44827287727134,-8.420479544549693,29.885394698302058
26,10,GIN_MAR,2013,0,0,,38,61,GIN,MAR,-11.060853741185456,10.44827287727134,-8.420479544549693,29.885394698302058
26,10,GIN_MAR,2014,0,0,,194,13,GIN,MAR,-11.060853741185456,10.44827287727134,-8.420479544549693,29.885394698302058
26,10,GIN_MAR,2015,0,0,,127,17,GIN,MAR,-11.060853741185456,10.44827287727134,-8.420479544549693,29.885394698302058
26,10,GIN_MAR,2016,0,0,,178,17,GIN,MAR,-11.060853741185456,10.44827287727134,-8.420479544549693,29.885394698302058
26,11,GIN_AGO,2010,81,35,,0,0,GIN,AGO,-11.060853741185456,10.44827287727134,17.47057255231345,-12.245869036133188
26,11,GIN_AGO,2011,596,246,,0,0,GIN,AGO,-11.060853741185456,10.44827287727134,17.47057255231345,-12.245869036133188
